Capacidade_W,Capacidade_V,N_Itens,Algoritmo,Tempo_Medio,Tempo_Std,Valor_Medio,Valor_Std,Tempos_10_Execucoes,Valores_10_Execucoes
100,120,10,Dinamico,0.1067802,0.0032278,827,0.0,"[0.10619068145751953, 0.10982036590576172, 0.10838127136230469, 0.10368847846984863, 0.10371851921081543, 0.10765600204467773, 0.1018838882446289, 0.1063539981842041, 0.10719776153564453, 0.11291074752807617]","[827, 827, 827, 827, 827, 827, 827, 827, 827, 827]"
100,120,10,Backtracking,0.0036764,0.0009406,827,0.0,"[0.0028076171875, 0.002905607223510742, 0.003182649612426758, 0.002763986587524414, 0.0029659271240234375, 0.0032074451446533203, 0.004336118698120117, 0.004559993743896484, 0.0050220489501953125, 0.005012989044189453]","[827, 827, 827, 827, 827, 827, 827, 827, 827, 827]"
100,120,10,Branch_and_Bound,0.0000877,0.0000102,827,0.0,"[0.00011372566223144531, 9.226799011230469e-05, 8.225440979003906e-05, 7.581710815429688e-05, 8.225440979003906e-05, 8.702278137207031e-05, 8.96453857421875e-05, 8.463859558105469e-05, 8.559226989746094e-05, 8.392333984375e-05]","[827, 827, 827, 827, 827, 827, 827, 827, 827, 827]"
100,120,20,Dinamico,0.2009730,0.0276461,1174,0.0,"[0.27776646614074707, 0.20322966575622559, 0.19969511032104492, 0.19678497314453125, 0.19103670120239258, 0.18613290786743164, 0.18787240982055664, 0.18996810913085938, 0.18412494659423828, 0.19311857223510742]","[1174, 1174, 1174, 1174, 1174, 1174, 1174, 1174, 1174, 1174]"
100,120,20,Backtracking,3.5682669,0.0376912,1174,0.0,"[3.5405821800231934, 3.5589029788970947, 3.562232732772827, 3.6705522537231445, 3.55078387260437, 3.579629898071289, 3.551759719848633, 3.5477921962738037, 3.5696163177490234, 3.5508172512054443]","[1174, 1174, 1174, 1174, 1174, 1174, 1174, 1174, 1174, 1174]"
100,120,20,Branch_and_Bound,0.0002540,0.0000541,1174,0.0,"[0.00023984909057617188, 0.00021600723266601562, 0.0002155303955078125, 0.0002205371856689453, 0.00021266937255859375, 0.0003657341003417969, 0.0003390312194824219, 0.0002579689025878906, 0.0002319812774658203, 0.00024080276489257812]","[1174, 1174, 1174, 1174, 1174, 1174, 1174, 1174, 1174, 1174]"
100,120,30,Dinamico,0.2776931,0.0050659,1271,0.0,"[0.28864431381225586, 0.27901577949523926, 0.27367115020751953, 0.27619004249572754, 0.2765686511993408, 0.27100443840026855, 0.27589869499206543, 0.283510684967041, 0.27751922607421875, 0.27490830421447754]","[1271, 1271, 1271, 1271, 1271, 1271, 1271, 1271, 1271, 1271]"
100,120,30,Branch_and_Bound,0.3093862,0.0081744,1271,0.0,"[0.31543827056884766, 0.31111669540405273, 0.30210447311401367, 0.3156583309173584, 0.3112800121307373, 0.29016876220703125, 0.3052182197570801, 0.3127260208129883, 0.31380295753479004, 0.3163478374481201]","[1271, 1271, 1271, 1271, 1271, 1271, 1271, 1271, 1271, 1271]"
100,120,40,Dinamico,0.3646787,0.0067145,1524,0.0,"[0.3714172840118408, 0.37694764137268066, 0.36131715774536133, 0.3638582229614258, 0.3714940547943115, 0.35991883277893066, 0.3669264316558838, 0.35934948921203613, 0.3575739860534668, 0.3579843044281006]","[1524, 1524, 1524, 1524, 1524, 1524, 1524, 1524, 1524, 1524]"
100,120,50,Dinamico,0.4514228,0.0044448,1430,0.0,"[0.454439640045166, 0.45412683486938477, 0.4463217258453369, 0.4525425434112549, 0.45601630210876465, 0.45748043060302734, 0.44594359397888184, 0.44869041442871094, 0.4532129764556885, 0.4454538822174072]","[1430, 1430, 1430, 1430, 1430, 1430, 1430, 1430, 1430, 1430]"
100,120,60,Dinamico,0.5835701,0.0156656,1866,0.0,"[0.583660364151001, 0.5920310020446777, 0.5945413112640381, 0.588071346282959, 0.5799570083618164, 0.5844976902008057, 0.6106517314910889, 0.5571010112762451, 0.5849964618682861, 0.5601930618286133]","[1866, 1866, 1866, 1866, 1866, 1866, 1866, 1866, 1866, 1866]"
100,120,70,Dinamico,0.6184121,0.0157478,2305,0.0,"[0.6159749031066895, 0.6139934062957764, 0.6127421855926514, 0.6128795146942139, 0.6146366596221924, 0.6269934177398682, 0.6054508686065674, 0.6112856864929199, 0.6603929996490479, 0.609771728515625]","[2305, 2305, 2305, 2305, 2305, 2305, 2305, 2305, 2305, 2305]"
100,120,80,Dinamico,0.7027119,0.0159407,1981,0.0,"[0.7276902198791504, 0.7186863422393799, 0.6919920444488525, 0.700728178024292, 0.7084841728210449, 0.6945672035217285, 0.6844236850738525, 0.7237827777862549, 0.6887216567993164, 0.688042402267456]","[1981, 1981, 1981, 1981, 1981, 1981, 1981, 1981, 1981, 1981]"
