Capacidade_W,Capacidade_V,N_Itens,Algoritmo,Tempo_Medio,Tempo_Std,Valor_Medio,Valor_Std,Tempos_10_Execucoes,Valores_10_Execucoes
80,100,10,Dinamico,0.0755004,0.0072233,544,0.0,"[0.0728905200958252, 0.07762002944946289, 0.07469034194946289, 0.07335090637207031, 0.07187914848327637, 0.07021284103393555, 0.07171201705932617, 0.07393312454223633, 0.07344388961791992, 0.09527158737182617]","[544, 544, 544, 544, 544, 544, 544, 544, 544, 544]"
80,100,10,Backtracking,0.0053467,0.0010147,544,0.0,"[0.005291461944580078, 0.007656097412109375, 0.0052073001861572266, 0.004878520965576172, 0.00476837158203125, 0.004545927047729492, 0.004298686981201172, 0.006563425064086914, 0.005274057388305664, 0.004982948303222656]","[544, 544, 544, 544, 544, 544, 544, 544, 544, 544]"
80,100,10,Branch_and_Bound,0.0004067,0.0000191,544,0.0,"[0.00044083595275878906, 0.0004074573516845703, 0.00037550926208496094, 0.0003910064697265625, 0.0004138946533203125, 0.00038886070251464844, 0.00041556358337402344, 0.00042128562927246094, 0.00041747093200683594, 0.00039505958557128906]","[544, 544, 544, 544, 544, 544, 544, 544, 544, 544]"
80,100,20,Dinamico,0.1257989,0.0091831,559,0.0,"[0.15118741989135742, 0.12283873558044434, 0.12820887565612793, 0.1197197437286377, 0.12236714363098145, 0.12119793891906738, 0.12330031394958496, 0.12279629707336426, 0.12247681617736816, 0.12389612197875977]","[559, 559, 559, 559, 559, 559, 559, 559, 559, 559]"
80,100,20,Backtracking,0.3064451,0.0207753,559,0.0,"[0.29609060287475586, 0.29337501525878906, 0.2874026298522949, 0.28540611267089844, 0.30892014503479004, 0.34713268280029297, 0.3312563896179199, 0.2965388298034668, 0.3235008716583252, 0.2948274612426758]","[559, 559, 559, 559, 559, 559, 559, 559, 559, 559]"
80,100,20,Branch_and_Bound,0.0765990,0.0023900,559,0.0,"[0.08197760581970215, 0.07707047462463379, 0.07475590705871582, 0.07487940788269043, 0.07711315155029297, 0.07882046699523926, 0.07522869110107422, 0.07659268379211426, 0.07373285293579102, 0.07581830024719238]","[559, 559, 559, 559, 559, 559, 559, 559, 559, 559]"
80,100,30,Dinamico,0.1752135,0.0034481,616,0.0,"[0.1744389533996582, 0.18335628509521484, 0.17727208137512207, 0.17400527000427246, 0.17450475692749023, 0.17707586288452148, 0.17534208297729492, 0.1721804141998291, 0.17159271240234375, 0.17236685752868652]","[616, 616, 616, 616, 616, 616, 616, 616, 616, 616]"
80,100,30,Backtracking,6.2215062,0.0400254,616,0.0,"[6.242893695831299, 6.232504367828369, 6.179519414901733, 6.176892280578613, 6.222190618515015, 6.21256160736084, 6.275866270065308, 6.19383978843689, 6.186267614364624, 6.292526721954346]","[616, 616, 616, 616, 616, 616, 616, 616, 616, 616]"
80,100,30,Branch_and_Bound,1.2718923,0.0208540,616,0.0,"[1.294102430343628, 1.3155200481414795, 1.2534475326538086, 1.2488505840301514, 1.2771499156951904, 1.2667126655578613, 1.2835783958435059, 1.2634854316711426, 1.258580207824707, 1.257495403289795]","[616, 616, 616, 616, 616, 616, 616, 616, 616, 616]"
80,100,40,Dinamico,0.2243512,0.0033170,670,0.0,"[0.22529387474060059, 0.22331976890563965, 0.22662758827209473, 0.22948718070983887, 0.22407197952270508, 0.21980619430541992, 0.2192850112915039, 0.22830891609191895, 0.22254323959350586, 0.22476863861083984]","[670, 670, 670, 670, 670, 670, 670, 670, 670, 670]"
