Capacidade_W,Capacidade_V,N_Itens,Algoritmo,Tempo_Medio,Tempo_Std,Valor_Medio,Valor_Std,Tempos_10_Execucoes,Valores_10_Execucoes
50,70,10,Dinamico,0.0352106,0.0039954,351,0.0,"[0.029169321060180664, 0.03507375717163086, 0.03552699089050293, 0.039671897888183594, 0.03583812713623047, 0.03475642204284668, 0.03957080841064453, 0.03711652755737305, 0.03775143623352051, 0.02763080596923828]","[351, 351, 351, 351, 351, 351, 351, 351, 351, 351]"
50,70,10,Backtracking,0.0019023,0.0001777,351,0.0,"[0.0018892288208007812, 0.00238800048828125, 0.0018994808197021484, 0.0018887519836425781, 0.0018718242645263672, 0.0018620491027832031, 0.0018115043640136719, 0.001859426498413086, 0.0018191337585449219, 0.001734018325805664]","[351, 351, 351, 351, 351, 351, 351, 351, 351, 351]"
50,70,10,Branch_and_Bound,0.0006698,0.0000219,351,0.0,"[0.000690460205078125, 0.0006740093231201172, 0.0006513595581054688, 0.0006549358367919922, 0.0006589889526367188, 0.0007107257843017578, 0.0006422996520996094, 0.0006909370422363281, 0.0006723403930664062, 0.0006520748138427734]","[351, 351, 351, 351, 351, 351, 351, 351, 351, 351]"
50,70,20,Dinamico,0.0689989,0.0102151,327,0.0,"[0.060735464096069336, 0.06508207321166992, 0.059195756912231445, 0.07318639755249023, 0.09211564064025879, 0.07377004623413086, 0.06946730613708496, 0.06649303436279297, 0.07350945472717285, 0.056433677673339844]","[327, 327, 327, 327, 327, 327, 327, 327, 327, 327]"
50,70,20,Backtracking,0.0311288,0.0038773,327,0.0,"[0.025503158569335938, 0.03416943550109863, 0.03004765510559082, 0.031302690505981445, 0.03563427925109863, 0.028898000717163086, 0.031481027603149414, 0.03524017333984375, 0.024729013442993164, 0.034282684326171875]","[327, 327, 327, 327, 327, 327, 327, 327, 327, 327]"
50,70,20,Branch_and_Bound,0.0065893,0.0032032,327,0.0,"[0.004515409469604492, 0.004998922348022461, 0.005318880081176758, 0.0051116943359375, 0.015275239944458008, 0.0072138309478759766, 0.0073702335357666016, 0.005688667297363281, 0.0057489871978759766, 0.004651308059692383]","[327, 327, 327, 327, 327, 327, 327, 327, 327, 327]"
50,70,30,Dinamico,0.0816238,0.0051061,368,0.0,"[0.09032344818115234, 0.0827019214630127, 0.07888507843017578, 0.0911719799041748, 0.07901501655578613, 0.0773169994354248, 0.07903337478637695, 0.08165311813354492, 0.07901453971862793, 0.07712268829345703]","[368, 368, 368, 368, 368, 368, 368, 368, 368, 368]"
50,70,30,Backtracking,0.1315180,0.0028973,368,0.0,"[0.1362307071685791, 0.12979650497436523, 0.12868356704711914, 0.1282331943511963, 0.13007807731628418, 0.13136816024780273, 0.1329188346862793, 0.1363356113433838, 0.12951087951660156, 0.13202476501464844]","[368, 368, 368, 368, 368, 368, 368, 368, 368, 368]"
50,70,30,Branch_and_Bound,0.0680695,0.0014478,368,0.0,"[0.06740570068359375, 0.06805825233459473, 0.07179665565490723, 0.06777215003967285, 0.06733298301696777, 0.06814861297607422, 0.06627392768859863, 0.0674591064453125, 0.0678701400756836, 0.06857776641845703]","[368, 368, 368, 368, 368, 368, 368, 368, 368, 368]"
50,70,40,Dinamico,0.1016071,0.0039424,388,0.0,"[0.10032463073730469, 0.09970211982727051, 0.09740567207336426, 0.10353493690490723, 0.10462760925292969, 0.1018216609954834, 0.09723854064941406, 0.11056947708129883, 0.09945940971374512, 0.10138726234436035]","[388, 388, 388, 388, 388, 388, 388, 388, 388, 388]"
50,70,40,Backtracking,0.7494036,0.0789241,388,0.0,"[0.6871991157531738, 0.6822018623352051, 0.691420316696167, 0.771874189376831, 0.8865392208099365, 0.8853380680084229, 0.7653934955596924, 0.7202770709991455, 0.6806070804595947, 0.7231860160827637]","[388, 388, 388, 388, 388, 388, 388, 388, 388, 388]"
50,70,40,Branch_and_Bound,0.2686937,0.0191410,388,0.0,"[0.270479679107666, 0.2502281665802002, 0.26655125617980957, 0.25360679626464844, 0.25389599800109863, 0.25388455390930176, 0.2660346031188965, 0.2921323776245117, 0.3102250099182129, 0.2698986530303955]","[388, 388, 388, 388, 388, 388, 388, 388, 388, 388]"
50,70,50,Dinamico,0.1370222,0.0126172,370,0.0,"[0.1382279396057129, 0.12380623817443848, 0.15635061264038086, 0.1558701992034912, 0.14064931869506836, 0.12020540237426758, 0.14496517181396484, 0.13139796257019043, 0.13254737854003906, 0.12620186805725098]","[370, 370, 370, 370, 370, 370, 370, 370, 370, 370]"
50,70,50,Backtracking,1.7314467,0.0933238,370,0.0,"[1.8009445667266846, 1.8392789363861084, 1.6903412342071533, 1.6839399337768555, 1.633676290512085, 1.778742790222168, 1.7805492877960205, 1.8667371273040771, 1.6016132831573486, 1.6386432647705078]","[370, 370, 370, 370, 370, 370, 370, 370, 370, 370]"
50,70,50,Branch_and_Bound,0.5422814,0.0118722,370,0.0,"[0.5688908100128174, 0.5325093269348145, 0.5474634170532227, 0.5406289100646973, 0.5477166175842285, 0.5409905910491943, 0.53009033203125, 0.5497791767120361, 0.5311501026153564, 0.533595085144043]","[370, 370, 370, 370, 370, 370, 370, 370, 370, 370]"
50,70,60,Dinamico,0.1353802,0.0026493,379,0.0,"[0.1401052474975586, 0.13653254508972168, 0.1371927261352539, 0.13657379150390625, 0.13445210456848145, 0.13674235343933105, 0.13536763191223145, 0.13155531883239746, 0.13153529167175293, 0.1337451934814453]","[379, 379, 379, 379, 379, 379, 379, 379, 379, 379]"
50,70,60,Branch_and_Bound,1.1959469,0.0952210,379,0.0,"[1.0811562538146973, 1.0734741687774658, 1.1906511783599854, 1.3015148639678955, 1.3237578868865967, 1.2062358856201172, 1.1183288097381592, 1.287947654724121, 1.2630479335784912, 1.1133546829223633]","[379, 379, 379, 379, 379, 379, 379, 379, 379, 379]"
50,70,70,Dinamico,0.1757951,0.0205270,385,0.0,"[0.1445600986480713, 0.14735007286071777, 0.17496752738952637, 0.18297672271728516, 0.19780302047729492, 0.1648390293121338, 0.16257572174072266, 0.19799089431762695, 0.18441033363342285, 0.20047736167907715]","[385, 385, 385, 385, 385, 385, 385, 385, 385, 385]"
50,70,70,Branch_and_Bound,2.8905002,0.2554795,385,0.0,"[3.2396178245544434, 3.385364532470703, 3.0755691528320312, 2.6965420246124268, 2.615323781967163, 2.7402517795562744, 2.7676846981048584, 2.7915492057800293, 2.7334671020507812, 2.8596320152282715]","[385, 385, 385, 385, 385, 385, 385, 385, 385, 385]"
50,70,80,Dinamico,0.1932190,0.0168673,410,0.0,"[0.20627880096435547, 0.19442439079284668, 0.17712903022766113, 0.16895627975463867, 0.1749734878540039, 0.18148136138916016, 0.2109055519104004, 0.2030191421508789, 0.21875667572021484, 0.19626569747924805]","[410, 410, 410, 410, 410, 410, 410, 410, 410, 410]"
50,70,80,Branch_and_Bound,5.0333775,0.0801034,410,0.0,"[5.001830101013184, 5.126736164093018, 5.045974016189575, 5.0539960861206055, 4.873246192932129, 5.155689716339111, 4.990078449249268, 5.085959434509277, 5.001049041748047, 4.999215602874756]","[410, 410, 410, 410, 410, 410, 410, 410, 410, 410]"
