Capacidade_W,Capacidade_V,N_Itens,Algoritmo,Tempo_Medio,Tempo_Std,Valor_Medio,Valor_Std,Tempos_10_Execucoes,Valores_10_Execucoes
20,40,10,Dinamico,0.0064113,0,257,0,[0.006411314010620117],[257]
20,40,10,Backtracking,0.0005581,0,257,0,[0.0005581378936767578],[257]
20,40,10,Branch_and_Bound,0.0001295,0,206,0,[0.00012946128845214844],[206]
20,40,12,Dinamico,0.0087821,0,336,0,[0.008782148361206055],[336]
20,40,12,Backtracking,0.0021191,0,336,0,[0.0021190643310546875],[336]
20,40,12,Branch_and_Bound,0.0001304,0,271,0,[0.0001304149627685547],[271]
20,40,14,Dinamico,0.0130291,0,281,0,[0.013029098510742188],[281]
20,40,14,Backtracking,0.0045936,0,281,0,[0.004593610763549805],[281]
20,40,14,Branch_and_Bound,0.0001588,0,281,0,[0.00015878677368164062],[281]
20,40,16,Dinamico,0.0132415,0,502,0,[0.01324152946472168],[502]
20,40,16,Backtracking,0.0148585,0,502,0,[0.014858484268188477],[502]
20,40,16,Branch_and_Bound,0.0002928,0,502,0,[0.00029277801513671875],[502]
20,40,18,Dinamico,0.0153425,0,449,0,[0.015342473983764648],[449]
20,40,18,Backtracking,0.0243299,0,449,0,[0.02432990074157715],[449]
20,40,18,Branch_and_Bound,0.0002697,0,430,0,[0.0002696514129638672],[430]
20,40,20,Dinamico,0.0118101,0,383,0,[0.011810064315795898],[383]
20,40,20,Backtracking,0.0261381,0,383,0,[0.0261380672454834],[383]
20,40,20,Branch_and_Bound,0.0003140,0,383,0,[0.0003139972686767578],[383]
20,40,22,Dinamico,0.0133784,0,446,0,[0.013378381729125977],[446]
20,40,22,Backtracking,0.0413010,0,446,0,[0.04130101203918457],[446]
20,40,22,Branch_and_Bound,0.0002818,0,385,0,[0.0002818107604980469],[385]
20,40,24,Dinamico,0.0208931,0,475,0,[0.020893096923828125],[475]
20,40,24,Backtracking,0.0961151,0,475,0,[0.0961151123046875],[475]
20,40,24,Branch_and_Bound,0.0002291,0,422,0,[0.00022912025451660156],[422]
20,40,26,Dinamico,0.0227942,0,542,0,[0.022794246673583984],[542]
20,40,26,Backtracking,0.4880664,0,542,0,[0.4880664348602295],[542]
20,40,26,Branch_and_Bound,0.0002465,0,444,0,[0.0002465248107910156],[444]
20,40,30,Dinamico,0.0212581,0,510,0,[0.021258115768432617],[510]
20,40,30,Backtracking,0.0918822,0,510,0,[0.09188222885131836],[510]
20,40,30,Branch_and_Bound,0.0002334,0,475,0,[0.0002334117889404297],[475]
