Capacidade_W,Capacidade_V,N_Itens,Algoritmo,Tempo_Medio,Tempo_Std,Valor_Medio,Valor_Std,Tempos_10_Execucoes,Valores_10_Execucoes
100,150,10,Dinamico,0.1251817,0,580,0,[0.1251816749572754],[580]
100,150,10,Backtracking,0.0029275,0,580,0,[0.002927541732788086],[580]
100,150,10,Branch_and_Bound,0.0000896,0,580,0,[8.96453857421875e-05],[580]
100,150,12,Dinamico,0.1476152,0,609,0,[0.1476151943206787],[609]
100,150,12,Backtracking,0.0153844,0,609,0,[0.015384435653686523],[609]
100,150,12,Branch_and_Bound,0.0001736,0,609,0,[0.0001735687255859375],[609]
100,150,14,Dinamico,0.1737316,0,759,0,[0.17373156547546387],[759]
100,150,14,Backtracking,0.0613477,0,759,0,[0.06134772300720215],[759]
100,150,14,Branch_and_Bound,0.0001764,0,759,0,[0.00017642974853515625],[759]
100,150,16,Dinamico,0.2145891,0,814,0,[0.21458911895751953],[814]
100,150,16,Backtracking,0.2281141,0,814,0,[0.22811412811279297],[814]
100,150,16,Branch_and_Bound,0.0001485,0,814,0,[0.00014853477478027344],[814]
100,150,18,Dinamico,0.2241745,0,844,0,[0.22417449951171875],[844]
100,150,18,Backtracking,0.9076350,0,844,0,[0.907634973526001],[844]
100,150,18,Branch_and_Bound,0.0002222,0,844,0,[0.00022220611572265625],[844]
100,150,20,Dinamico,0.2396224,0,1036,0,[0.2396223545074463],[1036]
100,150,20,Backtracking,3.7186162,0,1036,0,[3.718616247177124],[1036]
100,150,20,Branch_and_Bound,0.0002167,0,1036,0,[0.0002167224884033203],[1036]
100,150,22,Dinamico,0.2650669,0,919,0,[0.26506686210632324],[919]
100,150,22,Backtracking,15.6993101,0,919,0,[15.699310064315796],[919]
100,150,22,Branch_and_Bound,0.0003352,0,917,0,[0.0003352165222167969],[917]
100,150,24,Dinamico,0.2810206,0,1195,0,[0.2810206413269043],[1195]
100,150,24,Backtracking,65.6734431,0,1195,0,[65.67344307899475],[1195]
100,150,24,Branch_and_Bound,0.0005169,0,1195,0,[0.0005168914794921875],[1195]
100,150,26,Dinamico,0.3038795,0,1183,0,[0.3038794994354248],[1183]
100,150,26,Branch_and_Bound,0.0003784,0,1183,0,[0.0003783702850341797],[1183]
100,150,30,Dinamico,0.3509300,0,1368,0,[0.35092997550964355],[1368]
100,150,30,Branch_and_Bound,0.0003448,0,1329,0,[0.0003447532653808594],[1329]
